@relation random1000

@attribute meanfreq numeric
@attribute sd numeric
@attribute 'sd d' {high,medium,low}
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute 'IQR d' {medium,low,high}
@attribute skew numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute 'dfrange d' {low,medium,high}
@attribute modindx numeric
@attribute label {male,female}

@data
0.185463,0.058779,medium,0.198617,0.126556,0.237695,0.11114,medium,1.744132,5.913888,0.903567,0.362197,0.115083,0.185463,0.118564,0.04893,0.27907,1.154297,0.023438,6.210938,6.1875,medium,0.097931,male
0.191353,0.058749,medium,0.195862,0.134253,0.242299,0.108046,medium,1.589302,5.728474,0.908792,0.360257,0.235402,0.191353,0.130961,0.047714,0.277457,1.177604,0.023438,5.273438,5.25,low,0.089068,male
0.18916,0.061119,medium,0.181176,0.130796,0.251419,0.120623,medium,1.946461,6.988439,0.896269,0.363159,0.125467,0.18916,0.12143,0.047809,0.275862,1.200457,0.023438,5.15625,5.132813,low,0.096611,male
0.17733,0.058267,medium,0.163686,0.12435,0.234743,0.110393,medium,1.838588,6.573956,0.907352,0.39068,0.120967,0.17733,0.115361,0.047337,0.27907,1.430186,0.023438,10.125,10.101563,medium,0.087394,male
0.186101,0.057408,medium,0.181387,0.130292,0.238102,0.10781,medium,1.187954,3.836777,0.904656,0.315567,0.127737,0.186101,0.13541,0.049689,0.27907,1.539663,0.023438,6.445313,6.421875,medium,0.103907,male
0.183046,0.058199,medium,0.155887,0.137518,0.244255,0.106738,medium,1.502227,4.655507,0.887244,0.288528,0.138014,0.183046,0.121991,0.049793,0.277457,1.217607,0.023438,5.15625,5.132813,low,0.111193,male
0.194845,0.060449,medium,0.221748,0.128741,0.243776,0.115035,medium,1.743653,6.257323,0.879717,0.257295,0.115035,0.194845,0.122026,0.047059,0.277457,1.108696,0.140625,5.367188,5.226563,low,0.105483,male
0.189798,0.061813,medium,0.214495,0.126728,0.244893,0.118165,medium,1.531487,4.776715,0.898457,0.347968,0.12159,0.189798,0.119706,0.047761,0.27907,0.90671,0.023438,6.46875,6.445313,medium,0.077121,male
0.198811,0.060896,medium,0.227862,0.133724,0.250069,0.116345,medium,2.171919,8.599214,0.879918,0.285795,0.246207,0.198811,0.13874,0.048436,0.27907,1.230741,0.023438,5.179688,5.15625,low,0.138876,male
0.190479,0.061816,medium,0.194538,0.130442,0.250201,0.119759,medium,1.163423,3.318952,0.898945,0.365046,0.114137,0.190479,0.126003,0.048534,0.268156,1.323153,0.023438,7.664063,7.640625,medium,0.135188,male
0.185584,0.061472,medium,0.185155,0.128475,0.241835,0.11336,medium,1.171893,3.327012,0.896847,0.29826,0.119406,0.185584,0.128656,0.047337,0.277457,1.211825,0.023438,14.789063,14.765625,high,0.053925,male
0.195705,0.060049,medium,0.225139,0.12732,0.246876,0.119556,medium,1.950215,6.272353,0.873643,0.290546,0.118004,0.195705,0.118063,0.047151,0.274286,0.845465,0.023438,5.0625,5.039063,low,0.094335,male
0.191583,0.06103,medium,0.193634,0.134873,0.251606,0.116732,medium,1.154871,3.501999,0.904858,0.332871,0.270535,0.191583,0.129015,0.047809,0.27907,0.61443,0.023438,3.421875,3.398438,low,0.112986,male
0.188229,0.062654,medium,0.159817,0.132968,0.254003,0.121035,medium,1.870762,6.261814,0.874688,0.286869,0.141065,0.188229,0.131446,0.047291,0.277457,1.801758,0.023438,6.890625,6.867188,medium,0.152575,male
0.174255,0.061938,medium,0.190076,0.11379,0.219482,0.105693,medium,1.455816,5.050654,0.937345,0.579929,0.217352,0.174255,0.126664,0.049536,0.27907,0.89444,0.023438,4.96875,4.945313,low,0.167498,male
0.184245,0.061242,medium,0.195111,0.124,0.236889,0.112889,medium,0.727083,2.742803,0.93973,0.504383,0.239111,0.184245,0.116963,0.046967,0.27907,1.115829,0.023438,12.023438,12,medium,0.09482,male
0.184517,0.060655,medium,0.190595,0.132482,0.239768,0.107286,medium,1.150054,4.316387,0.933637,0.42544,0.195878,0.184517,0.121234,0.047244,0.274286,0.734965,0.023438,5.507813,5.484375,low,0.0848,male
0.185126,0.060227,medium,0.199002,0.126035,0.235312,0.109277,medium,0.944242,3.310726,0.936163,0.46535,0.25207,0.185126,0.118595,0.047013,0.27907,1.217578,0.023438,11.71875,11.695313,medium,0.083095,male
0.179949,0.057513,medium,0.192049,0.134689,0.218392,0.083703,medium,1.191318,4.557756,0.933462,0.470492,0.20607,0.179949,0.119759,0.048583,0.277457,1.223958,0.023438,6.867188,6.84375,medium,0.107426,male
0.179557,0.063853,medium,0.187584,0.127022,0.233202,0.10618,medium,0.693656,2.709537,0.949332,0.58514,0.253258,0.179557,0.126365,0.047431,0.277457,0.884885,0.023438,5.976563,5.953125,low,0.072477,male
0.191936,0.056961,medium,0.204277,0.132516,0.235535,0.103019,medium,1.325097,4.524848,0.910125,0.337593,0.197673,0.191936,0.113175,0.048534,0.265193,0.45625,0.023438,1.851563,1.828125,low,0.075937,male
0.18321,0.06016,medium,0.188563,0.132888,0.235704,0.102816,medium,0.757472,2.79263,0.93497,0.466344,0.193033,0.18321,0.137609,0.047244,0.27907,1.206581,0.023438,9.75,9.726563,medium,0.092697,male
0.187147,0.059458,medium,0.198236,0.130155,0.227938,0.097783,medium,1.187414,4.001734,0.925742,0.42813,0.19857,0.187147,0.123698,0.047525,0.277457,0.454385,0.023438,1.804688,1.78125,low,0.142468,male
0.190236,0.056793,medium,0.205679,0.138272,0.23679,0.098519,medium,1.093068,3.577717,0.924571,0.361181,0.225728,0.190236,0.116814,0.047059,0.277457,1.262223,0.140625,6.164063,6.023438,medium,0.1011,male
0.180529,0.061916,medium,0.189576,0.131272,0.225187,0.093915,medium,1.578945,5.902027,0.934765,0.5389,0.189576,0.180529,0.120586,0.046921,0.275862,1.318548,0.023438,9.234375,9.210938,medium,0.124857,male
0.204944,0.058953,medium,0.219478,0.160348,0.253565,0.093217,medium,1.26355,4.020002,0.912255,0.324354,0.252174,0.204944,0.117905,0.046921,0.272727,1.222592,0.023438,10.96875,10.945313,medium,0.073174,male
0.194628,0.056074,medium,0.20188,0.163642,0.242173,0.078532,medium,1.269865,4.355919,0.911932,0.287709,0.201468,0.194628,0.112953,0.046921,0.277457,1.019752,0.023438,10.78125,10.757813,medium,0.064249,male
0.19857,0.064867,medium,0.221376,0.136515,0.255403,0.118887,medium,1.665818,5.605141,0.920925,0.465066,0.268521,0.19857,0.127269,0.047198,0.271186,1.5375,0.023438,7.007813,6.984375,medium,0.139262,male
0.186393,0.057836,medium,0.198858,0.136158,0.228364,0.092206,medium,1.218774,4.340606,0.927702,0.377467,0.218836,0.186393,0.118711,0.047105,0.277457,0.89446,0.023438,7.21875,7.195313,medium,0.061335,male
0.189003,0.061455,medium,0.202376,0.135446,0.234851,0.099406,medium,1.620451,6.374442,0.928735,0.472934,0.21505,0.189003,0.114454,0.047856,0.271186,1.147995,0.023438,5.953125,5.929688,low,0.119684,male
0.180996,0.066063,medium,0.193239,0.124046,0.235544,0.111498,medium,0.894757,3.057429,0.947684,0.582503,0.230525,0.180996,0.120661,0.047619,0.27907,0.960085,0.023438,8.0625,8.039063,medium,0.090796,male
0.189496,0.061774,medium,0.201542,0.136761,0.24365,0.106889,medium,0.924131,3.256364,0.935802,0.463263,0.276041,0.189496,0.130267,0.047013,0.27907,1.856618,0.023438,10.382813,10.359375,medium,0.103815,male
0.184339,0.055136,medium,0.197333,0.140889,0.216889,0.076,medium,1.65534,5.457945,0.910281,0.360438,0.198222,0.184339,0.112663,0.047856,0.277457,0.996842,0.023438,8.742188,8.71875,medium,0.068793,male
0.191782,0.05718,medium,0.213651,0.137778,0.233333,0.095556,medium,2.328114,9.477488,0.914135,0.398213,0.233333,0.191782,0.127979,0.047337,0.27907,1.146267,0.023438,7.242188,7.21875,medium,0.095952,male
0.189995,0.060491,medium,0.196663,0.133213,0.246223,0.11301,medium,1.16015,3.992715,0.924797,0.393175,0.198241,0.189995,0.117401,0.047244,0.277457,0.949006,0.023438,5.296875,5.273438,low,0.088526,male
0.192989,0.070569,high,0.222416,0.12827,0.253188,0.124918,medium,2.682818,11.566791,0.927718,0.577478,0.255626,0.192989,0.128908,0.047337,0.27907,1.202206,0.023438,20.484375,20.460938,high,0.055165,male
0.183886,0.06327,medium,0.195573,0.128244,0.240102,0.111858,medium,1.274873,5.026753,0.943409,0.569762,0.241883,0.183886,0.133683,0.047904,0.27907,1.174688,0.023438,8.367188,8.34375,medium,0.120914,male
0.186643,0.062285,medium,0.203532,0.130513,0.238029,0.107515,medium,2.266485,10.819056,0.935159,0.539557,0.240616,0.186643,0.114683,0.047478,0.277457,0.56284,0.023438,5.460938,5.4375,low,0.064723,male
0.190589,0.05431,medium,0.201538,0.146538,0.237308,0.090769,medium,1.464558,5.237955,0.917451,0.370395,0.199615,0.190589,0.128651,0.047291,0.27907,1.570313,0.023438,6.585938,6.5625,medium,0.142394,male
0.201403,0.059264,medium,0.217071,0.144949,0.254899,0.109949,medium,1.54477,5.648946,0.917532,0.366502,0.259848,0.201403,0.131676,0.047904,0.277457,0.460938,0.023438,2.554688,2.53125,low,0.094961,male
0.189253,0.05683,medium,0.195479,0.141803,0.236338,0.094535,medium,0.865943,3.52217,0.930304,0.379832,0.19628,0.189253,0.123908,0.047525,0.272727,1.036855,0.023438,6.023438,6,low,0.090495,male
0.179678,0.086939,high,0.212788,0.110614,0.255888,0.145274,high,1.704785,5.93578,0.944813,0.599417,0.277589,0.179678,0.128292,0.048583,0.27907,1.46131,0.023438,9.1875,9.164063,medium,0.108847,male
0.197688,0.056555,medium,0.212774,0.146527,0.246061,0.099534,medium,1.748615,6.88862,0.910723,0.286311,0.246387,0.197688,0.126432,0.047198,0.27907,0.589453,0.023438,6.1875,6.164063,medium,0.065883,male
0.187692,0.059889,medium,0.199266,0.143119,0.232661,0.089541,medium,1.710997,6.513033,0.928892,0.45028,0.206972,0.187692,0.11971,0.046921,0.27907,0.921307,0.023438,4.476563,4.453125,low,0.118526,male
0.197889,0.058705,medium,0.211903,0.136616,0.24997,0.113353,medium,1.421407,4.896696,0.913793,0.328954,0.260544,0.197889,0.122496,0.048485,0.27907,0.903942,0.023438,6.398438,6.375,medium,0.07411,male
0.18622,0.05574,medium,0.192029,0.145819,0.230024,0.084205,medium,1.004209,3.813859,0.932649,0.425658,0.228313,0.18622,0.130962,0.047013,0.27907,1.43764,0.023438,6.140625,6.117188,medium,0.178349,male
0.203858,0.054843,medium,0.224082,0.156241,0.246696,0.090455,medium,1.839251,6.841584,0.889536,0.250356,0.225316,0.203858,0.110514,0.047809,0.272727,0.842882,0.023438,4.429688,4.40625,low,0.089723,male
0.193322,0.05646,medium,0.205296,0.13834,0.241818,0.103478,medium,1.231102,3.701668,0.90736,0.349014,0.196443,0.193322,0.119088,0.046967,0.275862,1.131204,0.023438,6.585938,6.5625,medium,0.10881,male
0.188941,0.059267,medium,0.19265,0.138405,0.244103,0.105698,medium,0.77982,3.23728,0.935972,0.417277,0.250883,0.188941,0.119681,0.047105,0.268156,1.101074,0.023438,5.15625,5.132813,low,0.079643,male
0.189991,0.060324,medium,0.204712,0.126556,0.239846,0.113291,medium,0.961993,3.121155,0.923729,0.397331,0.200051,0.189991,0.129917,0.048096,0.27907,1.271034,0.023438,4.898438,4.875,low,0.09814,male
0.211378,0.05615,medium,0.234653,0.17455,0.254807,0.080257,medium,2.466231,10.139554,0.894457,0.303314,0.247249,0.211378,0.12282,0.047198,0.27907,0.84942,0.023438,5.0625,5.039063,low,0.103193,male
0.202644,0.053151,medium,0.223058,0.156697,0.244037,0.087339,medium,2.230655,8.698719,0.875715,0.227555,0.222202,0.202644,0.136609,0.047856,0.27907,0.881696,0.023438,6.070313,6.046875,medium,0.029227,male
0.198476,0.055359,medium,0.218698,0.143148,0.242225,0.099077,medium,2.347196,9.884823,0.896012,0.294491,0.242556,0.198476,0.131356,0.047059,0.27907,0.98207,0.023438,6,5.976563,low,0.08,male
0.193664,0.059671,medium,0.201086,0.134154,0.248434,0.11428,medium,1.683756,6.154369,0.92051,0.406614,0.259248,0.193664,0.12477,0.047478,0.27907,0.765067,0.023438,5.132813,5.109375,low,0.073681,male
0.192668,0.057447,medium,0.20882,0.145629,0.241505,0.095875,medium,1.480635,5.502262,0.92382,0.423014,0.242231,0.192668,0.130248,0.046921,0.277457,1.463041,0.023438,6.28125,6.257813,medium,0.110827,male
0.19673,0.060469,medium,0.210294,0.140196,0.242014,0.101818,medium,1.557636,5.70872,0.925278,0.410656,0.234965,0.19673,0.135463,0.047059,0.27907,1.299844,0.023438,11.367188,11.34375,medium,0.084908,male
0.204842,0.058805,medium,0.220699,0.154978,0.257686,0.102707,medium,1.641249,6.265021,0.922661,0.380896,0.26869,0.204842,0.104783,0.047105,0.274286,1.719769,0.140625,9.539063,9.398438,medium,0.073683,male
0.200977,0.057683,medium,0.219333,0.148711,0.2464,0.097689,medium,1.266136,4.493445,0.924651,0.366638,0.239867,0.200977,0.11918,0.047337,0.27907,0.916903,0.023438,7.078125,7.054688,medium,0.058929,male
0.19234,0.058945,medium,0.200637,0.14,0.241359,0.101359,medium,0.926596,3.045236,0.930679,0.425201,0.272569,0.19234,0.134244,0.046921,0.27907,1.71434,0.023438,8.8125,8.789063,medium,0.115457,male
0.19322,0.058535,medium,0.205953,0.147405,0.243838,0.096433,medium,1.04644,3.964651,0.93612,0.469122,0.248659,0.19322,0.123764,0.047761,0.27907,0.858507,0.1875,4.59375,4.40625,low,0.092488,male
0.194966,0.061517,medium,0.210246,0.133942,0.248889,0.114947,medium,2.297322,10.76243,0.922618,0.463175,0.257404,0.194966,0.111046,0.047952,0.272727,1.166278,0.023438,11.367188,11.34375,medium,0.06957,male
0.198727,0.060825,medium,0.21,0.14293,0.253953,0.111023,medium,1.461299,5.879052,0.926904,0.38886,0.276093,0.198727,0.130017,0.047151,0.27907,1.206653,0.023438,11.390625,11.367188,medium,0.073859,male
0.195424,0.053962,medium,0.199379,0.151586,0.246207,0.094621,medium,0.810438,3.007737,0.918872,0.327491,0.269379,0.195424,0.134786,0.047105,0.274286,0.726563,0.023438,8.765625,8.742188,medium,0.04867,male
0.198814,0.059887,medium,0.220802,0.140851,0.245978,0.105128,medium,1.299586,4.134485,0.916437,0.375769,0.237473,0.198814,0.119049,0.047105,0.27907,1.441002,0.023438,11.0625,11.039063,medium,0.088251,male
0.185771,0.057833,medium,0.190595,0.143048,0.229608,0.08656,medium,1.771855,7.492205,0.925755,0.482851,0.220261,0.185771,0.137189,0.046921,0.275862,1.466589,0.023438,6.421875,6.398438,medium,0.117663,male
0.176335,0.060897,medium,0.168465,0.149488,0.224232,0.074744,medium,2.357491,10.318722,0.922532,0.528765,0.161107,0.176335,0.136946,0.047809,0.275862,0.916932,0.023438,3.65625,3.632813,low,0.147037,male
0.205415,0.05974,medium,0.226114,0.14665,0.255786,0.109135,medium,1.254245,4.116852,0.916849,0.357593,0.245213,0.205415,0.133017,0.047198,0.27907,1.477818,0.023438,6.726563,6.703125,medium,0.127914,male
0.203442,0.058442,medium,0.218383,0.151034,0.255926,0.104893,medium,1.344307,4.649872,0.919087,0.337028,0.274841,0.203442,0.125785,0.047761,0.277457,1.49858,0.023438,9.867188,9.84375,medium,0.080186,male
0.197558,0.06094,medium,0.218408,0.141013,0.253256,0.112243,medium,1.515331,5.270863,0.917318,0.421471,0.26136,0.197558,0.144152,0.047105,0.27907,1.151634,0.023438,5.742188,5.71875,low,0.100068,male
0.196224,0.059408,medium,0.210385,0.147308,0.249615,0.102308,medium,1.034226,3.438813,0.925481,0.432531,0.257308,0.196224,0.126553,0.047761,0.274286,1.313756,0.023438,5.8125,5.789063,low,0.116007,male
0.20608,0.058981,medium,0.222475,0.14901,0.258515,0.109505,medium,1.528576,5.190499,0.915714,0.337848,0.271683,0.20608,0.124146,0.047013,0.277457,1.835658,0.023438,5.976563,5.953125,low,0.145129,male
0.204184,0.057479,medium,0.226964,0.159109,0.250752,0.091643,medium,1.884962,6.78862,0.90514,0.341054,0.250362,0.204184,0.128239,0.047809,0.27907,0.71804,0.023438,4.289063,4.265625,low,0.141871,male
0.204271,0.056171,medium,0.223184,0.161345,0.252377,0.091031,medium,2.436705,11.243334,0.908992,0.320214,0.25426,0.204271,0.12304,0.046967,0.272727,1.707705,0.117188,11.578125,11.460938,medium,0.090333,male
0.192763,0.059136,medium,0.2163,0.126,0.2408,0.1148,medium,2.616276,11.28992,0.900464,0.392967,0.24045,0.192763,0.110624,0.047856,0.275862,1.017379,0.023438,9.1875,9.164063,medium,0.096896,male
0.188054,0.060833,medium,0.188243,0.131959,0.24973,0.11777,medium,2.055227,8.898583,0.919318,0.408695,0.25777,0.188054,0.130035,0.048193,0.27907,1.263281,0.023438,6.257813,6.234375,medium,0.159885,male
0.198923,0.056058,medium,0.21494,0.146506,0.239518,0.093012,medium,1.616231,6.137897,0.907643,0.321172,0.229398,0.198923,0.113894,0.047291,0.275862,0.516146,0.023438,2.976563,2.953125,low,0.10223,male
0.188419,0.054545,medium,0.207123,0.133767,0.233973,0.100205,medium,1.538342,5.44535,0.910234,0.338377,0.208562,0.188419,0.12519,0.047198,0.275862,0.496003,0.023438,5.015625,4.992188,low,0.085094,male
0.193897,0.059125,medium,0.213403,0.128819,0.245972,0.117153,medium,2.2416,8.277156,0.899679,0.371407,0.246458,0.193897,0.134224,0.047478,0.26087,1.235085,0.023438,14.578125,14.554688,high,0.029758,male
0.191018,0.057396,medium,0.202273,0.136818,0.238182,0.101364,medium,0.951758,3.541235,0.927167,0.396078,0.230455,0.191018,0.135571,0.047809,0.277457,1.306895,0.023438,6.28125,6.257813,medium,0.149189,male
0.184142,0.05322,medium,0.203671,0.129644,0.222849,0.093205,medium,2.066273,7.260472,0.892495,0.339382,0.214411,0.184142,0.125153,0.047244,0.277457,0.795573,0.023438,6.046875,6.023438,medium,0.097356,male
0.190862,0.057047,medium,0.20566,0.129984,0.239046,0.109062,medium,1.693509,6.218785,0.906205,0.353393,0.205215,0.190862,0.116158,0.05101,0.266667,0.536133,0.023438,1.640625,1.617188,low,0.101127,male
0.20069,0.056685,medium,0.218593,0.140193,0.248331,0.108138,medium,1.660786,6.111322,0.901728,0.302582,0.253352,0.20069,0.12405,0.047059,0.27907,1.309943,0.023438,7.6875,7.664063,medium,0.134617,male
0.192066,0.062187,medium,0.19723,0.131959,0.254459,0.1225,medium,1.498797,5.058238,0.916155,0.392266,0.131486,0.192066,0.125472,0.047198,0.27907,1.155469,0.023438,5.085938,5.0625,low,0.113812,male
0.192408,0.055248,medium,0.210461,0.133092,0.23625,0.103158,medium,1.377064,4.495481,0.909032,0.348257,0.230724,0.192408,0.123986,0.047059,0.275862,1.40625,0.023438,7.875,7.851563,medium,0.111685,male
0.192558,0.055987,medium,0.211377,0.133434,0.232557,0.099123,medium,1.646087,5.494938,0.903143,0.33088,0.23171,0.192558,0.133929,0.047761,0.272727,1.142708,0.023438,8.015625,7.992188,medium,0.099921,male
0.194565,0.057716,medium,0.217628,0.137756,0.240513,0.102756,medium,2.033257,7.846657,0.907278,0.369606,0.237821,0.194565,0.124894,0.04829,0.27907,1.907292,0.023438,8.484375,8.460938,medium,0.128702,male
0.196195,0.059108,medium,0.211524,0.136951,0.250921,0.11397,medium,1.171985,3.95452,0.917527,0.372746,0.253735,0.196195,0.12032,0.046921,0.277457,1.116279,0.023438,6.234375,6.210938,medium,0.135365,male
0.190289,0.059419,medium,0.210953,0.129622,0.241452,0.111831,medium,1.243576,3.953758,0.918596,0.389962,0.220272,0.190289,0.125343,0.047337,0.272727,1.280401,0.023438,4.617188,4.59375,low,0.162768,male
0.197073,0.057609,medium,0.217386,0.138016,0.243843,0.105827,medium,1.742157,7.871708,0.911062,0.322959,0.222677,0.197073,0.138659,0.047525,0.277457,1.199707,0.023438,8.015625,7.992188,medium,0.099707,male
0.182337,0.057469,medium,0.192716,0.122716,0.233765,0.111049,medium,1.769944,6.627321,0.915842,0.382121,0.12142,0.182337,0.120722,0.04893,0.277457,1.032315,0.023438,4.804688,4.78125,low,0.14822,male
0.190436,0.05855,medium,0.208158,0.136776,0.239013,0.102237,medium,1.591116,6.079223,0.906631,0.324772,0.211382,0.190436,0.138987,0.047856,0.27907,1.136958,0.023438,6.375,6.351563,medium,0.133994,male
0.190422,0.053286,medium,0.215434,0.143196,0.233333,0.090137,medium,2.410619,9.861357,0.872306,0.264242,0.232055,0.190422,0.133339,0.047856,0.263736,1.082261,0.140625,5.390625,5.25,low,0.17048,male
0.18632,0.057873,medium,0.201081,0.129189,0.235135,0.105946,medium,1.148266,3.791078,0.916745,0.385365,0.235135,0.18632,0.128077,0.04829,0.277457,0.928486,0.023438,6.46875,6.445313,medium,0.088312,male
0.189573,0.05522,medium,0.203434,0.135326,0.23682,0.101494,medium,1.310636,4.267665,0.915891,0.367568,0.217679,0.189573,0.134417,0.047105,0.27907,0.748471,0.023438,6.46875,6.445313,medium,0.113066,male
0.181421,0.05564,medium,0.170887,0.145485,0.226309,0.080825,medium,1.211773,4.257557,0.928712,0.427925,0.160495,0.181421,0.130937,0.047105,0.277457,1.07134,0.023438,6.445313,6.421875,medium,0.138094,male
0.196788,0.060888,medium,0.214694,0.135102,0.250612,0.11551,medium,1.146103,3.468774,0.912933,0.387203,0.218776,0.196788,0.133846,0.047013,0.275862,1.443954,0.023438,6.09375,6.070313,medium,0.158301,male
0.196305,0.055352,medium,0.217261,0.137095,0.237012,0.099917,medium,2.100139,7.080974,0.865801,0.268735,0.206805,0.196305,0.12436,0.051447,0.277457,0.683594,0.023438,4.59375,4.570313,low,0.102885,male
0.199138,0.058724,medium,0.217778,0.135453,0.246496,0.111043,medium,1.14977,3.460094,0.901842,0.316278,0.223521,0.199138,0.141119,0.048241,0.277457,1.053571,0.023438,9.398438,9.375,medium,0.101757,male
0.195643,0.05798,medium,0.21551,0.130612,0.240408,0.109796,medium,1.418958,4.559953,0.901806,0.300784,0.237143,0.195643,0.124402,0.048241,0.268156,1.240017,0.023438,8.015625,7.992188,medium,0.106722,male
0.190285,0.057151,medium,0.207755,0.128571,0.237959,0.109388,medium,1.335603,3.954167,0.899462,0.316783,0.25551,0.190285,0.121535,0.05074,0.274286,0.978516,0.023438,5.273438,5.25,low,0.108073,male
